beer_name,page_&_comment_number,rating,comment
Schramm's The Statement Reserve,"(1, 51)",4.4,"Tap @ Schramm’s: Rich, indigo body with a pink-ish, red-ish tint; hard to pinpoint an exact color. As with most of Ken’s meads, completely still with no carbonation. Aroma is insane. Gushing with ripe cherries lathered in a sweet honey bath. So juicy, so fresh, so pure; you get the sweetness of the flesh layered with the light tart-acidic aspect of the skins; a mild sharp, spicy tone with a strong, honey finish. The taste is incredible. Lovely combination of both sweet & tart. Fresh, ripe cherries & cherry juice, bursting with flavor. Underlying notes of sweet honey, warm cinnamon, & just a touch of vinous booze towards the back-end. Aftertaste lingers with a macerated cherry & sweet honey glaze that coats your palate for days. Incredible mead. Ken Schramm for president."
Schramm's The Statement Reserve,"(1, 52)",4.5,Sample pour at Schramm’s. Deep ruby color. Aroma is rich cherry syrup. Tastes incredible. Like liquid cherry pie. Perfect light tartness and moderate sweetness. Warming finish. Perfect syrupy mouthfeel with an awesome long lasting finish. Absolutely delicious. I would drink this all the time if the price tag was reasonable.
Schramm's The Statement Reserve,"(1, 53)",4.7,"Pours a deep ruby. Aroma is so intense. Rich sweet cherry, light swimming in a vat of juice. Flavor is even more intense. Full rich cherry. Wonderful sweetness with waves of tartness. Hints of honey, earth and pits. It’s so good you want to sip it for days. Full bodied, smooth, and awesome just like the non reserve version. Ken does it again.....and again......and again......!"
Schramm's The Statement Reserve,"(1, 54)",4.3,"Pours a deep ruby purple. Aroma of berries, cherries and honey. Taste is amazing! Loads of cherries, berries and honey. I can believe how much fruit is in here. Fantastic!"
Schramm's The Statement Reserve,"(1, 55)",4.7,"750ml bottle #12/36 shared by jrallen34, thanks dude!



Pours bright red, glowing, a ton of legs on this mead, beautiful. The sweetness of the honey and cherries is blended to perfection. I don’t think there’s any possible way for this to taste any better. A mix between a port and a wine, unlike anything I’ve had before. Tons of sweet cherries, light tartness, honey sweetness, not cloying at all. No alcohol presence at all.



Wow am I sad I don’t have one of these bottles. This stuff is just unreal...dare I say better than Heart of Darkness."
AleSmith Speedway Stout,"(2, 1)",4.4,"2016 02 20
Z kranu do butelki na wynos 0,5 l, Kufle i Kapsle Wwa. Piana jasnobrązowa, niezbyt obfita, drobnopęcherzykowa, ładnie krążkuje. Jak na taką zawartość alkoholu jest dość trwała, obrączka pozostaje praktycznie do końca. Piwo jest koloru głębokiej czerni, całkowicie nieprzejrzyste. Aromat intensywny, dominuje w nim szlachetna alkoholowość, likierowość, paloność, kawa i trochę gorzkiej czekolady. W smaku mimo potężnego ciała jest dość wytrawne, mocno palone. Na pierwszym planie ponownie intensywna paloność, kawa, szlachetna alkoholowość, do tego trochę deserowej czekolady. Pełnia jest wysoka, wysycenie niskie, goryczka średnio wysoka, o charakterze palono-alkoholowym. Trunek jest gęsty i treściwy, pozostawia długi posmak kawy i paloności, przyjemnie rozgrzewa gardło. Jedyna rzecz, którą uznałbym za wadę to ciut za mocna alkoholowość. Mimo to, choć do tamtej pory nie piłem zbyt wielu risów, mogę stwierdzić, że to dla mnie piwo wybitne, bardzo bogate i złożone. 4,5/5"
AleSmith Speedway Stout,"(2, 2)",4.1,"Mørk brun/sort farve 
Lysbrun fyldig skum 
Sød vanilje & er duft
Let karbonering 
Sød kaffet karamel smag med dybe bitre toner
Let kakao smag"
AleSmith Speedway Stout,"(2, 3)",4.3,"Exceptional stout, subtle chocolate and roast coffee bean notes. Easy drinking that. Keep delivering flavour on the back palate."
AleSmith Speedway Stout,"(2, 4)",4.6,"Flaska. Svart med ett beige skum. Dofter av mörkrostat kaffe, mörk choklad och lakrits. Samma återkommer i smaken tillsammans med karamell, rostad malt och torkad frukt. Oljig munkänsla. Ljuvligt god!"
AleSmith Speedway Stout,"(2, 5)",4,"Bottle. Pitch black, thin beige ring. Roasted nose with some soy sauce, a bit dry fruits. Quite cerealy as well. Roasty taste, some chocolate, medium bitterness, a bit herbal. Some gentle sweetness. Full body. Roasted, quite coffee like. Good one, but was hoping for more."
AleSmith Speedway Stout,"(2, 6)",4.7,"Tap at Mikkeler, Kastrup Airport. Black with a brown head. Aroma: Coffee, dark chocolate, liqourice hint of tobacco. Taste: Bitter chocolate with roasted notes. Lingering sweetness. Very nice oily mouthfeel."
AleSmith Speedway Stout,"(2, 7)",4.4,"Dark charcoal in appearance. Strong aroma of 
coffee and bittersweet chocolate. Initially acidic on the tongue, strong coffee, mild toffee taste. very appealing taste. Oily mouthfeel. Highly recommended."
AleSmith Speedway Stout,"(2, 8)",4.8,"Bottle 0,331 ltr: Opaque black with an long dry bitter taste, major hints of dark roasted coffee, dark chocolate and minor hints of liquorice, caramel, plums and vanilla. The heavy abv is well hidden."
AleSmith Speedway Stout,"(2, 9)",4.4,"Pored from can, medium head.  Heavy coffee and caramel smells.  Oily texture that covers the mouth.  Smooth and rich, no burn upfront or on the backside.  You get a little vanilla and almost hazelnut at the end.  It's more subtle than I expected after reading the label description on the can.  Very balanced and not heavy in the malt, coffee or dark fruit tastes that I expected.  They are present but not over powerful.  Really enjoyable and dangerous at 12% ABV."
AleSmith Speedway Stout,"(2, 10)",4.8,"Nera con riflessi marroni e testa color nocciola, compatta, pannosa e dalla lunga tenuta. Profumo intenso, elegante ed invitante, caffè, cioccolato, malto tostato, vaniglia e dolce tepore alcolico di frutta sotto spirito. In bocca il caffè domina la bevuta che risulta corposa, morbida, piena ed appagante e con bassa carbonazione. Ad affiancare il caffè troviamo sentori di cioccolato al latte, toffee e prugna. Finale che bilancia la bevuta dolce, liquirizia, cenere, luppolo e abbraccio etilico lunghissimo. Eccezionale!"
AleSmith Speedway Stout,"(2, 11)",3.8,"Pint can from Kill The Cat, London, UK. It pours dark brown, with a medium, brown, persistent, head. Aroma is chocolate, strong coffee, malt, toffee. Taste is medium sweet, light bitter. Body is full, carbonation is fine."
AleSmith Speedway Stout,"(2, 12)",3.8,"Tap at a Restaurant in Old Town San Diego, happy to find it here, they offered it in very small glasses - pitch black, oily, malty, some coffee, sticky-sweet. had to drink it rather fast, as the baby was crying outside. great ImpStout!"
AleSmith Speedway Stout,"(2, 13)",4.6,This beer was a very good stout. Pitch black in color couldn't taste the alcohol.  Just a good beer to drink
AleSmith Speedway Stout,"(2, 14)",3.6,"Bottle at home during CL match Ajax Juve. For me the match was better than the beer, I am sad to conclude. The beer had very fruity elements to the coffee which I don’t really appreciate, neither in smell nor in taste. The bitterness is there but overall it lacks the fullness and other flavors to make this a balanced and convincing effort. I find it hard to believe that what I had in my bottle is a top 50 beer. To each his own I guess or the trip didn’t do it good."
AleSmith Speedway Stout,"(2, 15)",3.9,"It’s a bit hard to judge without bias with such a hyped up beer. That said, I really enjoyed this. Big and unapologetic."
AleSmith Speedway Stout,"(2, 16)",3.9,Can at home. Black with a tan rim residing. Scent is brown sugar and toffee. Taste is big maple brown sugar toffee with a bit of pepper and a fair bit of sweetness of sugar. Finish is a bit sticky. Great.
AleSmith Speedway Stout,"(2, 17)",4,Fat hos Reza. Doft av starkvin med plommon o körsbär.  Smaken viss syra men sedan plommon eller krikon. Bra balans med en ganska torr avslutning sedan en liten fin beska. God
AleSmith Speedway Stout,"(2, 18)",4.3,"2 finger mocha coloured head.
Pitch black beer.

Aroma is specialty coffee, dark rye bread, dark chocolate, oats, toffee, hint of red berries, vanilla and toasted oak in a fantastic blend.

Taste is cappuccino, complex espresso, light coconut, oats, dark chocolate, vanilla, crema, charred oak and a light fruity note from the coffee.

Mouthfeel is unbelievably smooth with a perfect medium-low, soft carbonation. Very drinkable without ever feeling thin and while retaining a creamy feel. Plump body. Medium bitterness. Amazing pastry stickiness. Only small hints of alcohol (and they suit the beer) at this ABV, which is pretty ridiculous. This is how you do it. 

Overall: Thanks to BierCab Barcelona's amazing bottleshop, I finally managed to get ahold of this beauty. This is worthy of the hype! I do think it gets a tad bit too sweet at times and then too roasty at times, so the optimal balance isn't there but that is a bad case of nitpicking honestly. Fantastic brew."
AleSmith Speedway Stout,"(2, 19)",3,"Absolutely black color, small foam. Aroma is very complicated: coffee, roasted sugar, vanilla, some strong alcohol. Taste is strange, like strong wine, too much alcohol parts, too heavy. Not my beer."
AleSmith Speedway Stout,"(2, 20)",4.3,"Opaque black color with tanned head. Aroma has caramel, dark malt, coffee and nuts. Taste is malty sweet with long quite sweet aftertaste. Flavors of coffee, dark malt, nuts, dark chocolate, vanilla. Creamy smooth mouth feeling with very nice balance."
AleSmith Speedway Stout,"(2, 21)",3.8,Bottle at home bought from Beer Gonzo a few years ago. Poured jet black with a dark tan cap. Light coffee but heavier liquorice nose leading to a thick liquorice chocolate cocoa taste the coffee has died off. Lush
AleSmith Speedway Stout,"(2, 22)",4.4,Can. Deep black with white beaded head. Almost cherry nose alongside chocolate and coffee. Super smooth.  Insane balance.  The coffee is subtle.  Nothing else is. Simply luscious.
AleSmith Speedway Stout,"(2, 23)",4.3,"Wygląd: pwio jest czarne, nieprzejrzyste, o ładnej wysokiej drobno-pęcherzykowej pianie. W zapachu zdecydowanie kawa, często dodatek kawy w risie sprawia, że aromat idzie w mocno espresso, natomiast tutaj czuć przyjemną kawowość. Następnie wyczuwam nuty przypalonego toffi, ciemnych owoców (daktyle, rodzynki), troszkę gorzkiej czekolady. Aromat jest bardzo złożony. W smaku dominuje gorzka czekolada, wspomagane przez kawę, paloność jest średnio-wysoka, ale przyjemna kawowa, pozostająca na podniebieniu. Piwo jest bardzo gładkie, alkohol niewyczuwalny, brakuje mu nieco ciała. Bardzo porządny stout bez wad, ale też bez szaleństw. W każdym calu bardzo dobry, ale niczym nie wyróżniający się."
AleSmith Speedway Stout,"(2, 24)",4.6,"Pours black, large fluffy brown head with nice lacing. Aroma of roasted barley, coffee and berries. Tastes medium bitter, toasted barley, cocoa nibs, coffee beans, caramel and some dark fruits, minimal booze feel. Excellent mouthfeel, very creamy, lovely light carbonation, lingering flavours in its after taste. Excellent brew, very well balanced and that keeps quite typical without indulging in culinary experiments. Grand."
AleSmith Speedway Stout,"(2, 25)",3.8,"22 ounce bomber bottle. Smells little bit like blueberries. Pitch black in color, No real head. Front taste like burnt sugar. Alcohol is well hidden but I can tell it there. Smooth on the malt. After taste is some what lingering. Heavy bodied. Very interesting unique. Cheers!"
AleSmith Speedway Stout,"(2, 26)",4.8,"Aroma: loads of coffee mocha 10
App: dark brown head sudsy lacing 4
Flavour: smooth mocha and intense sweet malt balanced by carbon 10
Palate: super thick, amazing long finish 5
Overall 19

Sept 2017"
AleSmith Speedway Stout,"(2, 27)",4,"Piwo praktycznie nieprzejrzyście czarne z lekką beżową pianą. W aromacie dominuje mleczna czekolada, poza tym karmel, toffie, lekkie alko, ziarna kawy. W smaku piwo jest półsłodkie, na pierwszym miejscu gorzka czekolada, czuć ciemne owoce, karmel, kawa wyczuwalna jest głównie na finiszu. Alko jest spoko ukryte, gęstość też ok. Bardzo dobry RIS, ale również przereklamowany, znacznie bardziej mi podeszła podstawka Ten Fidy."
AleSmith Speedway Stout,"(2, 28)",4.2,"Speedway Stout on tap from AleSmith Brewery in San Diego, CA. 

Aroma: I would give it a solid 4/5. Roasty and full of malt scent. Full body and thick. 
Appearance: Dark brown color with off-white head. Great retention. 4.25/5
Flavor: great roasty malt flavor, a bit more on the dry side compared to some stout. Better than standard. 4.25/5
Mouthfeel: I think drinking at tap in its own brewery helps. Full body and smooth, creamy with different layers of taste. Carbonation is spot on. With CO2, this beer is still very smooth. Not as smooth as the nitro stouts, but the CO2 retention is great (of course). 4.5/5
Overall: this is one of the best stouts I have tried (among standard stouts, not any barrel aged stouts). Personally, I would rate this beer a 17/20."
