Page,Beer,Brewer,Rating,Review,User,Place
97,New Origin Driptella,New Origin Brewing Company,3.2,"Pours an opaque brownish black from the can with thin ring of tan brown foam that leaves no lacing, oily black legs on the glass. Aroma is a front hit of the hazelnuts, but dark chocolate and fruity medium roast coffee comes over to take control. Taste is lightly bitter from the roast malt, fairly sweet from the base beer, booze, and adjuncts, a light acidity on the finish. It's decent, but comes off kind of like homebrew plus, a little out of balance, maybe a slight tinge of infection, meh.",jbruner,"Asheville, North Carolina"
97,Elder Pine The Great Earth Beneath Our Feet,Elder Pine Brewing & Blending Co,4.1,"Bottle. Pours clear straw, medium white head, good lacing. Aaron's is field grass, hay, funk lemon. Flavor follows. Hint of tartness, basement musty funk. High carbonation. Light body. Pretty tasty.",bytemesis,"Gaithersburg, Maryland"
97,Radiant Midnight Lasagna,Radiant Beer Company,3.8,"Pours a mostly clear pale yellow from the can with bubbly white foam that leaves moderate lacing. Aroma of fresh cut grass and candied lemon flesh hops notes, a touch of dried marjoram spice, light dried hay and white bread malt underneath. Taste is lightly sweet from the malt, lightly bitter from the hops, clean and crisp lager yeast finish. Pretty solid hoppy pilsner, nicely balanced and clean.",jbruner,"Anaheim, California"
97,Piwne Podziemie Juicilicious DDH,Piwne Podziemie,3.8,"pite z puszki, wielki plus za goryczkę. w aromacie cytrysy i w smaku to samo., Czy mam coś więcej nappisać, jedno z wielu",MaltoseLees58,"Rożdżałów, Lublin"
97,River North Mr. Sandman - Whiskey Barrel Aged,River North Brewery,3.9,"Pours black with a thin, tan head. Aroma is cocoa, whiskey, roast and vanilla. Taste is chocolate and light brown sugar, moving to vanilla, wood and roast. Finish is chocolate, whiskey, wood and roast.",GregMooreNH,"Denver, Colorado"
97,Castello La Decisa,Castello di Udine Spa,2.0,"Posmak dobry - winogronowo-słodowy. W smaku pustak i na tym możemy skończyć. Pierwsze włoskie piwo, które ma na siebie pomysł. Nieudany co prawda, jednak szacunek za eksplorację się należy jak najbardziej. Ciekawostka - ta z mniej ciekawych.",BreweryTickers18,"San Giorgio di Nogaro, Friuli-Venezia Giulia"
97,Bissell Brothers Baby Genius,Bissell Brothers Brewing Company,4.0,"16oz can from Tavour. Hazy yellow pour, initial fluffy white head settles down to thin skin. Faint citrusy aroma, lemon. Taste is very light, soft, bready, notes of lemon. Very quaffable, and Crushable.",stevoj,"Portland, Maine"
97,Wrecking Bar BA Bovine Justice Imperial Milk Stout,Wrecking Bar Brewpub,4.1,"Pours coffee with a thick tan head. Aroma presents roast malt, coffee, chocolate, a molasses hint. Flavor supplies sweet chocolate, roast malt, coffee. Texture adds nice body and peppy fizz. Justly good.",Cybercat,"Atlanta, Georgia"
97,Molson Canadian,Molson Coors Canada - Molson Brewing Co. (Molson Coors),2.2,"Mainly grain aroma, with light sweet and floral notes. Crisp malt, corn syrup, and light hops taste.",JDsz5,"Montréal, Quebec"
97,Louvada Weiss,Cervejaria Louvada,3.7,"Capped 500 from Total Wine in Vacaville, CA. Pours dark gold with a slight, transient white head. Light banana notes in the aroma. Med body. Flavor is very yeast/spice and banana is definitely present. Seems to be what a hefe should be.",bhensonb,"Cuiabá , Mato Grosso"
97,De Meester Vals Meesterke,Brouwerij De Meester,3.4,"Bottle from Drankenspeciaalzaak Jelle, Leeuwarden. Aroma is brown malts with caramel, brown sugar, yeasty notes, some roast. Medium sweet and mild bitter, body is medium. Between a Belgian Strong Dark and a Porter.",tricksta_p,"Lendelede, West Flanders"
97,Moinette Ambrée,Brasserie Dupont,3.7,"330 ml bottle. Pours a dark copper with light bubbly head and quite a bit of suspended sediment. Aromas of mineral water, earthy Belgian yeast, bready malts and a bit of dark fruit. Flavors of Belgian yeast leaning towards bananas, copper, raisins, and toasted malts.",Gerbeer,"Tourpes-Leuze, Hainaut"
98,Manhattan Lazy Pirate,Manhattan Brewing Company,3.6,"Pours hazy apricot with a decent ivory head. Aroma furnishes resiny hops, orange, grapefruit, fresh malt. Flavor brings dank piney hops, orange, malt, grassy tones. Texture generates decent body and peppy fizz. Don't be lazy.",Cybercat,"Manhattan, Kansas"
98,Morland Old Midnight Hen,Greene King Brewery,3.6,"500ml bottle from Asda, Chelmsley Wood. Pours dark brown/near black with beige to tanned head. Aroma of roasted and sweet malt, brown bread, bird seed. Taste of roasted malt, dark chocolate, light coffee and hint of liquorice, touch of cola. Nice smoothness to this for the strength. Good. Wychwood have brought out a new Hobgoblin stout also but its not as good as this. Greene King wins the imaginary battle.",dragnet101,"Bury St. Edmunds, Suffolk"
98,Solano Lite,Solano Brewing,3.5,"Can from Total Wine in Vacaville, CA. Pours perry color with a moderate white head Aroma of melon. Near med body. Flavor is melon and citrus - even a little zest. Bready support, but the citrus helps keep the malt down. Lightly bitter.",bhensonb,"Vacaville , California"
98,Lost Craft Grapefruit IPA,Lost Craft Beer,3.3,Can from the LCBO. Hazy medium orange under a small white cap that produces spotty lace. Nose is citrus and tropical fruit with grapefruit at the fore along with some light grains. Light fruit sweetness with some melon and a medium grapefruit bitterness. Mouth is medium- with average carbonation and a juicy finish. 7/3/7-/3-/13+,jksipa,", Ontario"
98,Bruery Terreux More Room for More,Bruery Terreux,3.5,"Pours slightly hazy topaz with a thin head. Aroma unleashes tart peach, oak, sweet nectarine. Flavor gives up tart and sweet peach & nectarine with some oak notes. Texture adds nice body and super-lively fizz. Always room for more good beer.",Cybercat,"Anaheim, California"
98,Short's Pure Michigan Autumn IPA,Short's Brewing Company,3.5,"now rebranded a Fall IPA - pretty sure I've had before, but a classic IPA that hits the spot",DWestrick,"Bellaire, Michigan"
98,Hornes Featherstone,Hornes Brewery,3.7,"On gravity cask at Berkhamsted Beer Festival. Colour is chestnut brown with an off white beige foamy head. Nose is roasty, toasty bitter, bready, toasted brown bread, fruity, cereal chaff, plum. Taste is malt forward brown bitter… toasted grains, cereal chaff, toasted bread, biscuity, plum, earthy.",EdKing,"Bow Brickhill, Buckinghamshire"
98,Lagunitas Hazy Wonder,Lagunitas Brewing Company (Heineken),3.2,"Pours a very light hazy golden. Inviting floral and citrus aroma. Medium-high sweet taste, candy-like taste. Light body , mild carbonation abrupt finish with a bit of bitterness. Decently refreshing but wouldn't go out of my way for it.",beerme31,"Petaluma, California"
98,Toppling Goliath Oktoberfest,Toppling Goliath Brewing Co.,3.5,"12oz can - a lovely little Marzen to celebrate the season of beer. True to style, very nice",DWestrick,"Decorah, Iowa"
98,BarrieHaus Bublina,BarrieHaus Beer Company,3.3,16oz can from friend in Tampa. Unique - lemon zest in this czech pils. nice,DWestrick,"Tampa, Florida"
98,Canmore Ten Peaks,Canmore Brewing Company,3.4,"473ml can. Pours a clear medium gold, with a moderate white head. Aromas of spruce, forest floor, biscuits. Strong spruce and citrus hops up front, biscuit malt, pine and snapped twig finish. Decent.",ComradeK,"Canmore, Alberta"
98,Manhattan The Fowler,Manhattan Brewing Company,3.3,"Pours clear daffodil with a nice snowy head. Aroma delivers wheat, malt, lemon. Flavor provides wheat, lemon, malt. Texture supplies fair body and peppy fizz. Fair is fowl-er.",Cybercat,"Manhattan, Kansas"
98,Fair State Creative Brief,Fair State Brewing Cooperative,3.9,"Clear gold pour, finger if foamy head. Nose is pine and citrus. Middle shows some carmel, bitter pine, lemon zest, light kilned malt, some stone fruit. Finish sees a warm resiny heat coat the tongue for a bit.",ttoadee,"Minneapolis, Minnesota"
98,Weihenstephaner Original,Bayerische Staatsbrauerei Weihenstephan,3.4,sampled a bottle of this with friends - classic old world Helles that is always nice and tasty,DWestrick,"Freising, Bavaria"
98,GoodLife Big Winter (2024),GoodLife Brewing Company,4.2,"Draft at the Goodlife bierhall. Near black pour, viscous, thick, faintest ring of beige head. Aroma is boozy with notes of chocolate and roasty malts, coffee. taste is luscious, chocolaty, swet, light roast and the prefect amount of booziness. It packs a lot of heat, but goes down so smoothly.",stevoj,"Bend, Oregon"
99,Sideward Country Jesus,Sideward Brewing Company,3.7,16oz can - gift from friend in Florida. Damn good beer - unique flavor and taste - nice!,DWestrick,"Orlando, Florida"
99,Human Robot Single Axis - Citra,Human Robot,4.0,"16 oz can. The flavor upfront sweet and flowery and transitions into a long, lingering grapefruit peel in the finish. Light and smooth texture. Very mild grapefruit bitterness. In the world of single hopped Citra IPAs this one is really good.",AirForceHops,"Philadelphia, Pennsylvania"
99,Hop Butcher For The World Baby Octopus,Hop Butcher For The World,3.4,"Pours hazy topaz with a nice parchment head. Aroma yields funky resiny hops, juicy and sweet orange, notes of grapefruit and pineapple. Flavor offers funky piney hops, juicy orange, tangy grapefruit, notes of pineapple and stonefruit. Texture features decent body and peppy fizz. You octo like it.",Cybercat,"Chicago, Illinois"
99,Ogden Hopsteiner Experimental #1,Ogden Beer Company,3.7,"On tap at the brewery. Pours slightly cloudy straw yellow with a medium sized white head, light lacing. Floral hops, dank, pineapple, grassy. Good",Sledutah,"Ogden, Utah"
99,Ritual LAB Bob The Younger,Ritual LAB: Brewing & Growing,3.5,"Can from Drankenspeciaalzaak Jelle, Leeuwarden. Aroma is ripe-ish fruits, hops, orange, malt, marmalade. Flavour is relatively sweet with a moderate to medium bitterness. Medium body. Sweet, ripe.",tricksta_p,"Rome, Lazio"
99,Freigeist Ottekolong,Freigeist Bierkultur,3.5,"Draught at Monk's: pours clear gold with white head. Aroma is bready and apples. Taste is low bitterness, bready. Smooth and malty.",mansquito,"Stolberg, North Rhine-Westphalia"
99,Tree House King Julius Punch,Tree House Brewing Company,3.9,"Canned 7/23/24, drunk 9/22/24. Heavily hazy, bronze-pineapple-golden. Big, fluffy, well-retained, yellow-tinged head. The Haze Punch was so overdone with fruit that I wanted to let this sit for quite a while. Here it seems pretty even and balanced, without too much over-adjunct. Still kinda limey. In the mouth it's also pretty heavy on the lime, though just juicy/fruity and not acidic. Soft, malty, biscuity, lots of honey and full of lots of fruitiness. I mean, it does come off as a fruit punch, but it's a bit much. I feel like they lost the IPA aspect of these beers, sadly.",ClarkVV,"Charlton, Massachusetts"
99,Piwoteka Katajatar,Browar Piwoteka,3.3,"Słodziutki, owocowy, jałowcowy, lekki i przyjemny o oszałamiającej proporcji alkoholu (8%!). Gęste jak ciemne, koloru jasnego - jasny promyczek w ciemną noc. Pierwsze zetknięcie z fińskim stylem, chociaż fińskiego piwa nie piłem, a Finlandią się interesuje. Niesamowite nowe doświadczenie jak to z nowym stylem, przez co oczywiście nie wiem jak on powinien smakować ""poprawnie"", jednak przyjmując, że to słaby reprezentant swojego gatunku to jest dobrze! Oj, jest dobrze! Suomi!!!",BreweryTickers18,"Łódź, Lódz"
99,Elder Pine Citra Archives,Elder Pine Brewing & Blending Co,3.8,"16 oz can. Aroma has notes of cantaloupe, pine, bready, crackery malt. Pours lightly hazy golden with a one+ finger cream white head with good retention. Taste has a moderate pithy bitterness. The bready, crackery malt doesn’t supply all that much sweetness, but lots of flavor. It’s a very bready, crackery flavored IPA. Really basic old school early 2000s style IPA.",poisoneddwarf,"Gaithersburg, Maryland"
99,À La Fût / Chope Angus / Mutoïde Cheval Vapeur,À La Fût - Microbrasserie (Canada),4.1,"Bouteille - 500ml. Belle robe dorée, bien voilée et coiffée d'un bon col blanc, mousseux et qui s'estompe lentement. Arôme puissant dominé par les effluves de levures sauvages et de fruits macérés. On décèle des notes boisées et vineuses. En bouche, c'est goûteux à souhait. La base maltée/houblonnée est appuyée par des notes boisées, vineuses, de fruits confits et de levures sauvages. Longue finale sûre/boisée. Solide.",Eructoblaster,"Saint-Tite, Quebec"
99,Big Country Organic Oktoberfest,Big Country Organic Brewing Company,4.3,12 oz can from HEB. Pours a crystal clear light copper color with a khaki head and good retention. xxxx lacing. Light caramel malt aroma. The taste is a nice mix of Marzen and Festbier styles. Lightly sweet caramel malt flavor throughout. Super clean and smooth. Very refreshing and repeatable. Medium-light body. Light carbonation. Not bitter. Good beer. Prost!,Kleg,"Austin , Texas"
99,Julian Hillside Rendezvous,Julian Beer Company,3.3,"2024 version. Pours a hazy pale yellow on tap with bubbly white foam that leaves moderate lace. Aroma of light earthy dried sage, jasmine and honeysuckle flower notes, some dried long grass, dried lemon peel citrus, and phenolic Belgian yeast notes. Taste is lightly sweet from the malt, lightly bitter from the hops and adjuncts, a hint of phenolic spice, dry and fruity on the finish. It's a decent saison, but I wish there was more of the cedar.",jbruner,"Julian, California"
99,Queen City Hefeweizen,Queen City Brewery,4.1,"12oz canned 8/17/23, drunk 9/22/24. Nice, a 13 month old can of hefe, but it's from the cooler, so....Lightly cloudy, bronze-maize. Small, off-white head sits at solid cover. Nutty wheat, popcorn, salt and lemon with low bubble gum and clove. Low banana. Clean, malty, wheaty example. Spicy phenol with big white pepper but not big clove. Soft, chewy wheat and banana, low bubble gum. Lots of chewy wheat textures, good depth, good dryness. Really lovely example without any obnoxious esters and phenols.",ClarkVV,"Burlington, Vermont"
